chars,words,vowels,num_of_punctuations,first_letter_caps,is_heading
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
515,75,180,12,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
114,17,35,3,1,0
1,1,0,0,0,0
82,13,29,3,1,0
1,1,0,0,0,0
4,1,1,0,1,0
1,1,0,0,0,0
4,1,1,0,1,0
1,1,0,0,0,0
24,4,7,0,1,0
1,1,0,0,0,0
233,38,71,3,1,0
1,1,0,0,0,0
21,4,6,0,1,0
1,1,0,0,0,0
10,2,3,0,1,0
1,1,0,0,0,0
10,2,3,0,1,0
1,1,0,0,0,0
10,2,3,0,1,0
1,1,0,0,0,0
1338,212,424,38,1,0
1,1,0,0,0,0
46,7,13,0,1,0
1,1,0,0,0,0
323,50,101,8,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
604,89,198,14,0,0
1,1,0,0,0,0
698,114,215,16,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
17,2,0,0,1,0
1,1,0,0,0,0
268,39,81,4,1,0
1,1,0,0,0,0
118,21,40,1,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
5,1,1,0,1,0
1,1,0,0,0,0
17,2,4,0,1,0
1,1,0,0,0,0
302,39,56,55,1,0
1,1,0,0,0,0
25,3,8,0,1,0
1,1,0,0,0,0
18,2,8,0,1,0
1,1,0,0,0,0
45,5,15,0,1,0
1,1,0,0,0,0
4749,756,1461,125,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
3383,536,1028,91,0,0
1,1,0,0,0,0
159,26,50,4,0,0
1,1,0,0,0,0
2979,477,892,80,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
118,17,36,4,0,0
1,1,0,0,0,0
3303,529,968,82,0,0
1,1,0,0,0,0
1270,203,403,29,1,0
1,1,0,0,0,0
570,88,186,9,1,0
1,1,0,0,0,0
1096,167,328,32,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
2067,305,637,73,0,0
1,1,0,0,0,0
1952,316,599,62,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
15,3,0,0,1,0
1,1,0,0,0,0
17,5,2,3,0,0
4,2,0,0,1,0
1,1,0,0,0,0
11,4,0,4,1,0
1,1,0,0,0,0
11,2,2,2,0,0
1,1,0,0,0,0
2,1,0,0,1,0
1,1,0,0,0,0
12,2,1,5,0,0
1,1,0,0,0,0
10,4,0,2,0,0
1,1,0,0,0,0
2,1,0,0,1,0
1,1,0,0,0,0
19,4,1,8,0,0
1,1,0,0,0,0
917,151,294,25,0,0
1,1,0,0,0,0
709,113,232,12,1,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
429,72,142,8,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
29,4,8,0,1,0
1,1,0,0,0,0
56,6,18,1,1,0
1,1,0,0,0,0
116,11,43,0,1,0
1,1,0,0,0,0
59,12,15,0,1,0
1,1,0,0,0,0
104,14,4,39,1,0
1,1,0,0,0,0
12,1,3,1,1,0
1,1,0,0,0,0
46,3,15,2,1,0
1,1,0,0,0,0
17,2,7,0,1,0
1,1,0,0,0,0
33,4,10,0,1,0
1,1,0,0,0,0
3208,483,1003,91,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
150,22,48,3,1,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
601,88,188,26,1,0
1,1,0,0,0,0
4,1,0,1,0,0
1,1,0,0,0,0
26,3,8,0,1,0
1,1,0,0,0,0
796,124,262,20,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
6,1,2,0,1,0
16,2,5,0,1,0
1,1,0,0,0,0
20,2,5,0,1,0
16,2,5,0,1,0
1,1,0,0,0,0
12,1,4,1,1,0
1,1,0,0,0,0
2554,383,791,76,1,0
1,1,0,0,0,0
12,1,4,0,1,0
7,1,2,0,1,0
1,1,0,0,0,0
23,2,8,1,1,0
9,1,3,0,1,0
1,1,0,0,0,0
14,2,4,0,1,0
1,1,0,0,0,0
48,6,14,3,1,0
1,1,0,0,0,0
2391,366,749,63,1,0
1,1,0,0,0,0
564,89,181,8,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
434,65,136,11,0,0
1,1,0,0,0,0
116,16,40,2,0,0
1,1,0,0,0,0
18,6,2,3,0,0
2,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
4,2,0,0,1,0
1,1,0,0,0,0
2,1,0,0,1,0
1,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
11,3,1,3,0,0
4,1,1,1,0,0
1,1,0,0,0,0
2,1,1,0,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
1421,225,448,29,1,0
1,1,0,0,0,0
2973,449,916,94,0,0
1,1,0,0,0,0
14,5,2,2,0,0
4,2,1,0,0,0
1,1,0,0,0,0
22,5,3,6,1,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
1261,198,393,33,0,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
1440,216,466,35,0,0
1,1,0,0,0,0
2042,295,630,44,0,0
1,1,0,0,0,0
1940,310,592,45,1,0
1,1,0,0,0,0
1118,174,365,20,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
150,21,38,22,1,0
1,1,0,0,0,0
437,66,140,10,1,0
1,1,0,0,0,0
2486,385,800,43,0,0
1,1,0,0,0,0
3449,524,1075,83,0,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
2291,333,678,89,0,0
1,1,0,0,0,0
32,5,9,0,1,0
1,1,0,0,0,0
118,13,25,15,1,0
1,1,0,0,0,0
80,12,23,2,1,0
1,1,0,0,0,0
4,1,0,1,0,0
1,1,0,0,0,0
24,3,6,0,1,0
1,1,0,0,0,0
540,84,162,16,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
34,8,0,0,1,0
1,1,0,0,0,0
850,136,268,17,1,0
1,1,0,0,0,0
2188,345,686,62,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
841,133,266,19,0,0
1,1,0,0,0,0
2271,370,719,46,1,0
1,1,0,0,0,0
1312,206,394,28,0,0
1,1,0,0,0,0
1990,327,614,47,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
1750,256,558,34,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
30,5,0,0,1,0
1,1,0,0,0,0
1548,255,487,28,1,0
1,1,0,0,0,0
2089,332,657,48,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
30,6,0,0,1,0
1,1,0,0,0,0
1211,200,382,24,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
3195,496,1004,55,0,0
1,1,0,0,0,0
654,97,205,15,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
12,2,0,0,1,0
1,1,0,0,0,0
989,148,322,22,1,0
1,1,0,0,0,0
16,1,0,0,1,0
246,36,63,8,1,0
1,1,0,0,0,0
12,2,0,0,1,0
1273,190,285,169,1,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
9,2,0,4,0,0
1,1,0,0,0,0
5,1,0,2,0,0
1,1,0,0,0,0
35,7,0,14,0,0
1,1,0,0,0,0
90,18,0,36,0,0
1,1,0,0,0,0
3848,608,777,518,1,0
1,1,0,0,0,0
80,16,0,32,0,0
1,1,0,0,0,0
30,6,0,12,0,0
1,1,0,0,0,0
5,1,0,2,0,0
1,1,0,0,0,0
25,5,0,10,0,0
1,1,0,0,0,0
4261,673,912,523,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
35,7,0,14,0,0
1,1,0,0,0,0
65,13,0,26,0,0
1,1,0,0,0,0
50,10,0,20,0,0
1,1,0,0,0,0
4141,634,909,449,1,0
1,1,0,0,0,0
10,2,0,4,0,0
1,1,0,0,0,0
5,1,0,2,0,0
1,1,0,0,0,0
10,2,0,4,0,0
1,1,0,0,0,0
12,2,0,4,0,0
1,1,0,0,0,0
6,1,0,2,0,0
1,1,0,0,0,0
6,1,0,2,0,0
1,1,0,0,0,0
6,1,0,2,0,0
1,1,0,0,0,0
6,1,0,2,0,0
1,1,0,0,0,0
24,4,0,8,0,0
1,1,0,0,0,0
6,1,0,2,0,0
1,1,0,0,0,0
6,1,0,2,0,0
1,1,0,0,0,0
6,1,0,2,0,0
1,1,0,0,0,0
18,3,0,6,0,0
1,1,0,0,0,0
6,1,0,2,0,0
1,1,0,0,0,0
12,2,0,4,0,0
1,1,0,0,0,0
12,2,0,4,0,0
1,1,0,0,0,0
6,1,0,2,0,0
1,1,0,0,0,0
3937,610,861,468,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
4043,640,823,558,1,0
1,1,0,0,0,0
1,1,0,0,0,0
95,11,29,2,1,0
24,6,3,5,1,0
123,16,34,6,1,0
1,1,0,0,0,0
38,5,3,5,0,0
1,1,0,0,0,0
929,136,301,19,1,0
1,1,0,0,0,0
842,125,262,20,1,0
15,2,4,0,1,0
1,1,0,0,0,0
96,11,21,17,1,0
1,1,0,0,0,0
31,4,9,0,1,0
1,1,0,0,0,0
3127,483,965,98,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
3185,495,999,93,1,0
1,1,0,0,0,0
805,137,255,21,0,0
1,1,0,0,0,0
1705,316,495,50,1,0
1,1,0,0,0,0
8,1,2,0,0,0
1,1,0,0,0,0
8,2,2,0,1,0
1,1,0,0,0,0
8,2,2,0,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
296,50,89,9,1,0
1,1,0,0,0,0
1739,338,503,76,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
626,118,178,31,0,0
14,5,0,4,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
70,16,17,7,1,0
1,1,0,0,0,0
1712,276,528,43,1,0
1,1,0,0,0,0
51,10,13,0,0,0
74,10,30,0,0,0
179,30,54,3,1,0
1,1,0,0,0,0
2274,367,717,48,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
41,6,13,0,1,0
123,19,31,10,1,0
1,1,0,0,0,0
375,60,118,16,1,0
1,1,0,0,0,0
1847,305,579,37,1,0
1,1,0,0,0,0
40,7,13,1,1,0
1,1,0,0,0,0
22,3,7,1,1,0
1,1,0,0,0,0
20,4,2,2,1,0
1,1,0,0,0,0
26,4,3,4,1,0
1,1,0,0,0,0
34,4,9,4,1,0
1,1,0,0,0,0
16,2,5,1,1,0
100,20,26,0,0,0
1,1,0,0,0,0
23,4,7,0,1,0
1,1,0,0,0,0
25,5,0,5,0,0
1,1,0,0,0,0
11,2,3,0,1,0
1,1,0,0,0,0
60,20,13,0,0,0
1,1,0,0,0,0
16,2,4,0,1,0
1,1,0,0,0,0
312,50,96,7,1,0
1,1,0,0,0,0
1539,241,496,20,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
60,20,13,0,0,0
1,1,0,0,0,0
16,2,4,0,1,0
1,1,0,0,0,0
20,8,0,0,0,0
1,1,0,0,0,0
16,3,5,0,1,0
1,1,0,0,0,0
19,8,0,0,0,0
1,1,0,0,0,0
15,3,4,0,1,0
1,1,0,0,0,0
19,8,0,0,0,0
1,1,0,0,0,0
22,3,7,0,1,0
1,1,0,0,0,0
25,5,0,5,0,0
1,1,0,0,0,0
25,10,0,0,0,0
1,1,0,0,0,0
25,10,0,0,0,0
1,1,0,0,0,0
17,6,0,0,0,0
1,1,0,0,0,0
16,3,5,0,1,0
1,1,0,0,0,0
15,3,4,0,1,0
1,1,0,0,0,0
22,3,7,0,1,0
8,4,0,0,0,0
1,1,0,0,0,0
17,6,0,0,0,0
1,1,0,0,0,0
17,6,0,0,0,0
1,1,0,0,0,0
17,6,0,0,0,0
1,1,0,0,0,0
25,5,0,5,0,0
1,1,0,0,0,0
395,65,123,11,1,0
1,1,0,0,0,0
1717,284,550,26,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
27,9,0,0,0,0
1,1,0,0,0,0
32,5,10,0,1,0
58,12,20,0,0,0
1,1,0,0,0,0
21,3,7,0,1,0
1,1,0,0,0,0
3,1,0,1,0,0
1,1,0,0,0,0
3,1,0,1,0,0
1,1,0,0,0,0
16,3,7,0,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
191,31,69,2,1,0
1,1,0,0,0,0
1659,269,513,28,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
2223,325,644,130,1,0
1,1,0,0,0,0
2308,331,563,272,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
902,128,228,105,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
85,12,24,0,1,0
59,15,15,7,1,0
13,2,4,0,0,0
1,1,0,0,0,0
176,26,40,9,0,0
1,1,0,0,0,0
9,1,1,0,1,0
1,1,0,0,0,0
38,5,3,5,0,0
1,1,0,0,0,0
1408,190,444,40,1,0
1,1,0,0,0,0
1893,285,591,73,1,0
1,1,0,0,0,0
132,17,37,11,1,0
1,1,0,0,0,0
69,8,23,0,1,0
1,1,0,0,0,0
17,3,3,1,1,0
1,1,0,0,0,0
3851,574,1172,149,0,0
1,1,0,0,0,0
359,59,108,10,0,0
1,1,0,0,0,0
4,1,1,0,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
12,4,0,0,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
676,116,191,23,1,0
1,1,0,0,0,0
1335,279,338,79,0,0
1,1,0,0,0,0
1534,240,474,40,1,0
1,1,0,0,0,0
4,1,1,0,0,0
1,1,0,0,0,0
6,3,0,0,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
9,5,0,0,0,0
1,1,0,0,0,0
16,7,0,0,0,0
1,1,0,0,0,0
4,2,0,0,0,0
1,1,0,0,0,0
628,112,177,19,1,0
1,1,0,0,0,0
419,80,114,34,1,0
1,1,0,0,0,0
7,4,0,1,0,0
1,1,0,0,0,0
106,15,31,6,1,0
1,1,0,0,0,0
222,53,41,27,1,0
1,1,0,0,0,0
18,6,0,6,0,0
1,1,0,0,0,0
978,149,307,26,1,0
5,2,1,0,1,0
1,1,0,0,0,0
136,22,40,6,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
645,98,201,29,0,0
9,2,2,0,0,0
1,1,0,0,0,0
25,9,1,6,0,0
2,1,0,0,0,0
1,1,0,0,0,0
20,7,1,4,0,0
9,1,2,1,0,0
1,1,0,0,0,0
5,1,1,2,0,0
1,1,0,0,0,0
48,17,2,13,0,0
28,2,9,3,0,0
1,1,0,0,0,0
5,1,0,2,0,0
1,1,0,0,0,0
3676,548,1165,130,1,0
1,1,0,0,0,0
3736,532,1217,107,0,0
2,1,0,0,1,0
1,1,0,0,0,0
31,11,0,12,0,0
11,2,2,1,0,0
1,1,0,0,0,0
34,13,0,10,0,0
29,3,11,0,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
512,99,139,34,0,0
1,1,0,0,0,0
56,20,0,17,0,0
1,1,0,0,0,0
274,43,88,9,1,0
1,1,0,0,0,0
435,73,124,24,1,0
2,1,0,0,1,0
1,1,0,0,0,0
10,2,1,4,0,0
1,1,0,0,0,0
21,8,0,6,0,0
4,1,0,1,0,0
1,1,0,0,0,0
17,7,0,2,1,0
1,1,0,0,0,0
5,1,0,1,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
1070,190,297,53,0,0
2,1,0,0,0,0
1,1,0,0,0,0
46,16,0,12,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
412,60,137,9,1,0
2,1,0,0,1,0
1,1,0,0,0,0
28,9,0,10,0,0
5,2,0,1,0,0
1,1,0,0,0,0
17,6,0,5,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
455,83,136,21,1,0
1,1,0,0,0,0
75,27,0,12,1,0
1,1,0,0,0,0
6,4,0,0,0,0
1,1,0,0,0,0
7,4,0,1,0,0
1,1,0,0,0,0
19,13,0,0,0,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
22,12,0,0,1,0
1,1,0,0,0,0
3,1,0,0,1,0
1,1,0,0,0,0
3,1,0,0,1,0
1,1,0,0,0,0
3,1,0,0,1,0
1,1,0,0,0,0
247,38,70,9,1,0
1,1,0,0,0,0
3289,483,1020,102,1,0
1,1,0,0,0,0
967,143,242,137,1,0
1,1,0,0,0,0
257,39,57,42,0,0
1,1,0,0,0,0
548,77,182,10,1,0
1,1,0,0,0,0
822,117,264,33,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
1172,127,326,133,0,0
1,1,0,0,0,0
746,83,186,115,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
1244,160,354,136,1,0
1,1,0,0,0,0
612,90,200,16,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
1698,295,497,54,1,0
2,1,0,0,1,0
1,1,0,0,0,0
20,4,1,8,0,0
1,1,0,0,0,0
1106,221,297,60,1,0
5,2,0,1,1,0
1,1,0,0,0,0
10,2,1,4,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
714,127,213,38,0,0
1,1,0,0,0,0
200,33,60,15,1,0
1,1,0,0,0,0
1483,250,441,53,0,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
10,4,0,1,0,0
1,1,0,0,0,0
2,1,0,0,1,0
1,1,0,0,0,0
6,4,0,0,0,0
1,1,0,0,0,0
9,5,0,0,1,0
1,1,0,0,0,0
6,4,0,0,0,0
1,1,0,0,0,0
9,5,0,1,0,0
2,1,0,0,1,0
1,1,0,0,0,0
7,4,0,0,0,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
10,4,0,1,0,0
1,1,0,0,0,0
2,1,0,0,1,0
1,1,0,0,0,0
7,4,0,0,0,0
1,1,0,0,0,0
9,5,0,0,1,0
1,1,0,0,0,0
43,24,1,1,0,0
1,1,0,0,0,0
7,4,0,0,0,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
18,10,1,0,0,0
1,1,0,0,0,0
363,54,111,17,1,0
1,1,0,0,0,0
1159,195,341,61,1,0
1,1,0,0,0,0
232,38,68,6,1,0
1,1,0,0,0,0
374,59,122,9,0,0
1,1,0,0,0,0
196,32,61,6,1,0
1,1,0,0,0,0
1901,326,545,96,1,0
1,1,0,0,0,0
210,41,57,12,0,0
1,1,0,0,0,0
398,72,113,26,1,0
1,1,0,0,0,0
272,58,69,19,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
3,2,0,0,0,0
1,1,0,0,0,0
198,28,60,10,1,0
1,1,0,0,0,0
137,29,37,9,1,0
8,1,0,4,0,0
1,1,0,0,0,0
21,8,0,8,0,0
8,1,0,4,0,0
1,1,0,0,0,0
24,9,0,9,0,0
1,1,0,0,0,0
2159,354,627,80,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
5,1,0,3,0,0
1,1,0,0,0,0
10,4,0,1,0,0
1,1,0,0,0,0
2,1,0,0,1,0
1,1,0,0,0,0
6,4,0,0,0,0
1,1,0,0,0,0
9,5,0,0,1,0
1,1,0,0,0,0
6,4,0,0,0,0
1,1,0,0,0,0
20,11,0,1,0,0
1,1,0,0,0,0
7,4,0,0,0,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
317,50,91,14,1,0
1,1,0,0,0,0
3185,520,1003,89,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
9,4,0,1,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
6,2,0,1,0,0
1,1,0,0,0,0
2,1,0,0,1,0
1,1,0,0,0,0
3,2,0,0,0,0
1,1,0,0,0,0
4,2,0,0,1,0
1,1,0,0,0,0
3,2,0,0,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
7,4,0,0,0,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
15,8,1,0,0,0
1,1,0,0,0,0
177,27,56,10,1,0
1,1,0,0,0,0
476,75,136,37,0,0
1,1,0,0,0,0
43,9,10,2,1,0
308,35,95,35,0,0
1,1,0,0,0,0
357,53,123,8,1,0
1,1,0,0,0,0
996,144,325,25,1,0
1,1,0,0,0,0
1238,200,377,38,0,0
3,1,0,1,0,0
1,1,0,0,0,0
12,2,1,4,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
1230,188,366,52,1,0
2,1,0,0,1,0
1,1,0,0,0,0
44,10,6,14,1,0
4,1,0,1,0,0
1,1,0,0,0,0
8,3,0,2,0,0
1,1,0,0,0,0
12,2,1,4,0,0
1,1,0,0,0,0
12,1,3,1,1,0
1,1,0,0,0,0
40,12,2,15,0,0
1,1,0,0,0,0
589,101,172,26,1,0
25,9,2,3,1,0
1,1,0,0,0,0
8,2,0,2,0,0
1,1,0,0,0,0
542,81,165,13,0,0
1,1,0,0,0,0
7,3,0,0,0,0
1,1,0,0,0,0
43,9,8,0,1,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
5,1,0,1,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
2,1,1,0,0,0
1,1,0,0,0,0
5,2,0,0,1,0
1,1,0,0,0,0
12,4,0,1,0,0
1,1,0,0,0,0
62,8,11,6,0,0
36,9,4,4,1,0
1,1,0,0,0,0
290,42,86,8,1,0
1,1,0,0,0,0
1031,177,288,52,1,0
3,1,0,1,0,0
1,1,0,0,0,0
18,3,1,6,0,0
1,1,0,0,0,0
46,17,2,10,0,0
1,1,0,0,0,0
1655,260,529,39,1,0
1,1,0,0,0,0
403,52,127,9,1,0
1,1,0,0,0,0
5,3,0,0,0,0
23,2,8,0,1,0
1,1,0,0,0,0
23,6,0,0,0,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
5,1,0,1,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
4,1,0,3,0,0
1,1,0,0,0,0
24,8,0,8,1,0
1,1,0,0,0,0
10,3,0,1,0,0
1,1,0,0,0,0
27,3,3,3,0,0
35,9,4,3,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
2,1,1,0,0,0
1,1,0,0,0,0
5,2,0,0,1,0
1,1,0,0,0,0
470,70,146,10,1,0
1,1,0,0,0,0
950,146,297,27,1,0
1,1,0,0,0,0
4359,633,1314,146,0,0
1,1,0,0,0,0
4679,648,1492,106,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
537,78,155,10,1,0
4495,512,948,552,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
5667,653,1284,672,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
830,92,158,113,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
69,9,21,1,1,0
1,1,0,0,0,0
62,7,18,3,1,0
1,1,0,0,0,0
42,5,11,3,1,0
1,1,0,0,0,0
50,5,19,3,1,0
1,1,0,0,0,0
38,5,3,5,0,0
1,1,0,0,0,0
63,7,18,3,1,0
1,1,0,0,0,0
55,7,16,2,1,0
1,1,0,0,0,0
9,1,1,0,1,0
957,144,312,16,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
13,1,4,0,1,0
1,1,0,0,0,0
1843,279,561,47,1,0
88,11,21,5,0,0
1,1,0,0,0,0
1332,196,431,25,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
13,2,4,0,1,0
1,1,0,0,0,0
2270,360,688,54,1,0
1,1,0,0,0,0
2,1,0,0,0,0
4,1,0,1,0,0
1,1,0,0,0,0
19,2,5,0,1,0
11,1,3,0,1,0
1,1,0,0,0,0
128,16,42,7,1,0
1,1,0,0,0,0
1,1,0,0,0,0
11,5,2,2,0,0
5,2,0,1,0,0
1,1,0,0,0,0
25,11,2,5,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
362,80,96,11,0,0
1,1,0,0,0,0
1970,331,624,58,1,0
1,1,0,0,0,0
1620,248,530,32,1,0
1,1,0,0,0,0
458,72,147,15,1,0
2,1,0,0,1,0
1,1,0,0,0,0
11,5,2,2,0,0
5,2,0,1,0,0
1,1,0,0,0,0
25,11,2,5,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
300,45,87,8,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
280,43,80,11,1,0
5,2,0,1,0,0
1,1,0,0,0,0
7,3,1,1,0,0
9,3,0,2,0,0
1,1,0,0,0,0
33,12,2,11,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
1428,263,413,64,0,0
31,11,0,9,1,0
1,1,0,0,0,0
2,1,0,1,0,0
4,1,0,1,0,0
1,1,0,0,0,0
30,11,0,8,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
521,91,150,24,0,0
24,10,0,5,0,0
1,1,0,0,0,0
11,3,0,3,0,0
1,1,0,0,0,0
3,1,0,1,0,0
1,1,0,0,0,0
2,1,0,0,0,0
3,1,0,0,1,0
1,1,0,0,0,0
2,1,0,0,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
23,7,0,4,0,0
1,1,0,0,0,0
12,5,0,3,0,0
1,1,0,0,0,0
892,166,243,56,1,0
54,24,0,10,0,0
2,1,0,0,0,0
1,1,0,0,0,0
7,4,0,1,0,0
1,1,0,0,0,0
13,5,0,1,0,0
1,1,0,0,0,0
19,5,1,3,0,0
2,1,0,0,0,0
1,1,0,0,0,0
11,4,0,5,0,0
